Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)",ICD10 codes
Projections,Colorectal cancer,2017,Females,55–59,442,57.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2017,Females,60–64,631,92.4,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2017,Females,65–69,713,117.5,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2017,Females,70–74,1043,213.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2017,Females,75–79,1005,282.7,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2017,Females,80–84,911,351.3,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2017,Females,85–89,713,389.7,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2017,Females,90+,400,320.2,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,05–09,2,0.3,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,10–14,20,2.7,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,15–19,32,4.4,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,20–24,39,4.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,25–29,75,8.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,30–34,113,12.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,35–39,107,12.4,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,40–44,160,20.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,45–49,297,34.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,50–54,347,44.5,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,55–59,426,54.7,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,60–64,625,89.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,65–69,672,108.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,70–74,1085,209.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,75–79,1020,278.5,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,80–84,932,348.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,85–89,712,388.4,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2018,Females,90+,410,317.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,05–09,2,0.3,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,10–14,22,2.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,15–19,34,4.7,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,20–24,41,4.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,25–29,80,8.4,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,30–34,121,12.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,35–39,113,12.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,40–44,163,20.3,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,45–49,302,35.4,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,50–54,344,43.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,55–59,408,51.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,60–64,618,86.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,65–69,633,100.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,70–74,1107,205.4,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,75–79,1050,274.1,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,80–84,959,346.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,85–89,711,386.7,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2019,Females,90+,421,314.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,05–09,2,0.3,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,10–14,24,3.1,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,15–19,36,4.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,20–24,44,5.1,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,25–29,85,8.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,30–34,130,13.3,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,35–39,119,12.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,40–44,168,20.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,45–49,305,35.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,50–54,344,43.1,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,55–59,385,48.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,60–64,612,83.8,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,65–69,590,92.0,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,70–74,1125,201.1,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,75–79,1078,269.6,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,80–84,981,343.2,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,85–89,706,384.9,C18–C20 (mortality data includes C26.0)
Projections,Colorectal cancer,2020,Females,90+,418,311.7,C18–C20 (mortality data includes C26.0)
Actual,Lung cancer,1982,Males,00–04,0,0.0,C33–C34
Actual,Lung cancer,1982,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1982,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1982,Males,15–19,1,0.2,C33–C34
Actual,Lung cancer,1982,Males,20–24,0,0.0,C33–C34
Actual,Lung cancer,1982,Males,25–29,2,0.3,C33–C34
Actual,Lung cancer,1982,Males,30–34,3,0.5,C33–C34
Actual,Lung cancer,1982,Males,35–39,19,3.5,C33–C34
Actual,Lung cancer,1982,Males,40–44,61,13.7,C33–C34
Actual,Lung cancer,1982,Males,45–49,138,36.0,C33–C34
Actual,Lung cancer,1982,Males,50–54,344,87.7,C33–C34
Actual,Lung cancer,1982,Males,55–59,600,160.4,C33–C34
Actual,Lung cancer,1982,Males,60–64,767,251.9,C33–C34
Actual,Lung cancer,1982,Males,65–69,925,366.3,C33–C34
Actual,Lung cancer,1982,Males,70–74,869,473.5,C33–C34
Actual,Lung cancer,1982,Males,75–79,568,512.6,C33–C34
Actual,Lung cancer,1982,Males,80–84,271,493.8,C33–C34
Actual,Lung cancer,1982,Males,85–89,96,461.5,C33–C34
Actual,Lung cancer,1982,Males,90+,25,326.5,C33–C34
Actual,Lung cancer,1982,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1983,Males,00–04,0,0.0,C33–C34
Actual,Lung cancer,1983,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1983,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1983,Males,15–19,1,0.2,C33–C34
Actual,Lung cancer,1983,Males,20–24,0,0.0,C33–C34
Actual,Lung cancer,1983,Males,25–29,1,0.2,C33–C34
Actual,Lung cancer,1983,Males,30–34,11,1.8,C33–C34
Actual,Lung cancer,1983,Males,35–39,25,4.3,C33–C34
Actual,Lung cancer,1983,Males,40–44,55,12.0,C33–C34
Actual,Lung cancer,1983,Males,45–49,131,33.3,C33–C34
Actual,Lung cancer,1983,Males,50–54,348,90.3,C33–C34
Actual,Lung cancer,1983,Males,55–59,608,160.2,C33–C34
Actual,Lung cancer,1983,Males,60–64,825,258.2,C33–C34
Actual,Lung cancer,1983,Males,65–69,887,352.2,C33–C34
Actual,Lung cancer,1983,Males,70–74,885,464.6,C33–C34
Actual,Lung cancer,1983,Males,75–79,625,541.3,C33–C34
Actual,Lung cancer,1983,Males,80–84,273,472.6,C33–C34
Actual,Lung cancer,1983,Males,85–89,94,444.3,C33–C34
Actual,Lung cancer,1983,Males,90+,21,267.1,C33–C34
Actual,Lung cancer,1983,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1984,Males,00–04,1,0.2,C33–C34
Actual,Lung cancer,1984,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1984,Males,10–14,1,0.1,C33–C34
Actual,Lung cancer,1984,Males,15–19,0,0.0,C33–C34
Actual,Lung cancer,1984,Males,20–24,3,0.4,C33–C34
Actual,Lung cancer,1984,Males,25–29,3,0.5,C33–C34
Actual,Lung cancer,1984,Males,30–34,11,1.8,C33–C34
Actual,Lung cancer,1984,Males,35–39,22,3.6,C33–C34
Actual,Lung cancer,1984,Males,40–44,65,13.7,C33–C34
Actual,Lung cancer,1984,Males,45–49,158,39.0,C33–C34
Actual,Lung cancer,1984,Males,50–54,340,89.5,C33–C34
Actual,Lung cancer,1984,Males,55–59,636,166.3,C33–C34
Actual,Lung cancer,1984,Males,60–64,837,249.5,C33–C34
Actual,Lung cancer,1984,Males,65–69,900,360.9,C33–C34
Actual,Lung cancer,1984,Males,70–74,872,438.3,C33–C34
Actual,Lung cancer,1984,Males,75–79,643,533.4,C33–C34
Actual,Lung cancer,1984,Males,80–84,327,535.1,C33–C34
Actual,Lung cancer,1984,Males,85–89,92,419.8,C33–C34
Actual,Lung cancer,1984,Males,90+,27,326.1,C33–C34
Actual,Lung cancer,1984,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1985,Males,00–04,0,0.0,C33–C34
Actual,Lung cancer,1985,Males,05–09,1,0.2,C33–C34
Actual,Lung cancer,1985,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1985,Males,15–19,0,0.0,C33–C34
Actual,Lung cancer,1985,Males,20–24,3,0.4,C33–C34
Actual,Lung cancer,1985,Males,25–29,3,0.4,C33–C34
Actual,Lung cancer,1985,Males,30–34,7,1.1,C33–C34
Actual,Lung cancer,1985,Males,35–39,12,1.9,C33–C34
Actual,Lung cancer,1985,Males,40–44,56,11.3,C33–C34
Actual,Lung cancer,1985,Males,45–49,133,31.7,C33–C34
Actual,Lung cancer,1985,Males,50–54,296,78.9,C33–C34
Actual,Lung cancer,1985,Males,55–59,568,147.5,C33–C34
Actual,Lung cancer,1985,Males,60–64,886,257.0,C33–C34
Actual,Lung cancer,1985,Males,65–69,886,348.9,C33–C34
Actual,Lung cancer,1985,Males,70–74,936,456.3,C33–C34
Actual,Lung cancer,1985,Males,75–79,631,499.5,C33–C34
Actual,Lung cancer,1985,Males,80–84,316,498.3,C33–C34
Actual,Lung cancer,1985,Males,85–89,116,486.6,C33–C34
Actual,Lung cancer,1985,Males,90+,29,338.4,C33–C34
Actual,Lung cancer,1985,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1986,Males,00–04,0,0.0,C33–C34
Actual,Lung cancer,1986,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1986,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1986,Males,15–19,1,0.1,C33–C34
Actual,Lung cancer,1986,Males,20–24,1,0.1,C33–C34
Actual,Lung cancer,1986,Males,25–29,0,0.0,C33–C34
Actual,Lung cancer,1986,Males,30–34,7,1.1,C33–C34
Actual,Lung cancer,1986,Males,35–39,20,3.1,C33–C34
Actual,Lung cancer,1986,Males,40–44,67,12.9,C33–C34
Actual,Lung cancer,1986,Males,45–49,150,34.6,C33–C34
Actual,Lung cancer,1986,Males,50–54,263,69.8,C33–C34
Actual,Lung cancer,1986,Males,55–59,532,138.2,C33–C34
Actual,Lung cancer,1986,Males,60–64,885,251.7,C33–C34
Actual,Lung cancer,1986,Males,65–69,925,347.7,C33–C34
Actual,Lung cancer,1986,Males,70–74,912,435.6,C33–C34
Actual,Lung cancer,1986,Males,75–79,667,502.5,C33–C34
Actual,Lung cancer,1986,Males,80–84,314,473.3,C33–C34
Actual,Lung cancer,1986,Males,85–89,131,504.8,C33–C34
Actual,Lung cancer,1986,Males,90+,30,342.5,C33–C34
Actual,Lung cancer,1986,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1987,Males,00–04,0,0.0,C33–C34
Actual,Lung cancer,1987,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1987,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1987,Males,15–19,1,0.1,C33–C34
Actual,Lung cancer,1987,Males,20–24,1,0.1,C33–C34
Actual,Lung cancer,1987,Males,25–29,1,0.1,C33–C34
Actual,Lung cancer,1987,Males,30–34,8,1.2,C33–C34
Actual,Lung cancer,1987,Males,35–39,21,3.3,C33–C34
Actual,Lung cancer,1987,Males,40–44,70,12.4,C33–C34
Actual,Lung cancer,1987,Males,45–49,146,32.7,C33–C34
Actual,Lung cancer,1987,Males,50–54,274,71.2,C33–C34
Actual,Lung cancer,1987,Males,55–59,570,149.9,C33–C34
Actual,Lung cancer,1987,Males,60–64,900,253.2,C33–C34
Actual,Lung cancer,1987,Males,65–69,997,357.5,C33–C34
Actual,Lung cancer,1987,Males,70–74,987,463.6,C33–C34
Actual,Lung cancer,1987,Males,75–79,717,520.8,C33–C34
Actual,Lung cancer,1987,Males,80–84,369,524.4,C33–C34
Actual,Lung cancer,1987,Males,85–89,140,514.2,C33–C34
Actual,Lung cancer,1987,Males,90+,23,254.8,C33–C34
Actual,Lung cancer,1987,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1988,Males,00–04,0,0.0,C33–C34
Actual,Lung cancer,1988,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1988,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1988,Males,15–19,2,0.3,C33–C34
Actual,Lung cancer,1988,Males,20–24,2,0.3,C33–C34
Actual,Lung cancer,1988,Males,25–29,3,0.4,C33–C34
Actual,Lung cancer,1988,Males,30–34,8,1.2,C33–C34
Actual,Lung cancer,1988,Males,35–39,21,3.3,C33–C34
Actual,Lung cancer,1988,Males,40–44,67,11.2,C33–C34
Actual,Lung cancer,1988,Males,45–49,127,27.6,C33–C34
Actual,Lung cancer,1988,Males,50–54,249,63.2,C33–C34
Actual,Lung cancer,1988,Males,55–59,514,137.0,C33–C34
Actual,Lung cancer,1988,Males,60–64,847,234.5,C33–C34
Actual,Lung cancer,1988,Males,65–69,945,323.3,C33–C34
Actual,Lung cancer,1988,Males,70–74,907,426.5,C33–C34
Actual,Lung cancer,1988,Males,75–79,716,500.1,C33–C34
Actual,Lung cancer,1988,Males,80–84,389,527.2,C33–C34
Actual,Lung cancer,1988,Males,85–89,132,459.8,C33–C34
Actual,Lung cancer,1988,Males,90+,22,239.7,C33–C34
Actual,Lung cancer,1988,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1989,Males,00–04,0,0.0,C33–C34
Actual,Lung cancer,1989,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1989,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1989,Males,15–19,1,0.1,C33–C34
Actual,Lung cancer,1989,Males,20–24,3,0.4,C33–C34
Actual,Lung cancer,1989,Males,25–29,2,0.3,C33–C34
Actual,Lung cancer,1989,Males,30–34,8,1.2,C33–C34
Actual,Lung cancer,1989,Males,35–39,16,2.5,C33–C34
Actual,Lung cancer,1989,Males,40–44,62,10.0,C33–C34
Actual,Lung cancer,1989,Males,45–49,147,30.5,C33–C34
Actual,Lung cancer,1989,Males,50–54,273,67.3,C33–C34
Actual,Lung cancer,1989,Males,55–59,470,126.6,C33–C34
Actual,Lung cancer,1989,Males,60–64,848,232.5,C33–C34
Actual,Lung cancer,1989,Males,65–69,1060,345.3,C33–C34
Actual,Lung cancer,1989,Males,70–74,927,436.8,C33–C34
Actual,Lung cancer,1989,Males,75–79,726,484.7,C33–C34
Actual,Lung cancer,1989,Males,80–84,401,520.3,C33–C34
Actual,Lung cancer,1989,Males,85–89,134,439.5,C33–C34
Actual,Lung cancer,1989,Males,90+,31,326.7,C33–C34
Actual,Lung cancer,1989,Males,Unknown,0,. .,C33–C34
Actual,Lung cancer,1990,Males,00–04,1,0.2,C33–C34
Actual,Lung cancer,1990,Males,05–09,0,0.0,C33–C34
Actual,Lung cancer,1990,Males,10–14,0,0.0,C33–C34
Actual,Lung cancer,1990,Males,15–19,2,0.3,C33–C34
Actual,Lung cancer,1990,Males,20–24,2,0.3,C33–C34
Actual,Lung cancer,1990,Males,25–29,3,0.4,C33–C34
Actual,Lung cancer,1990,Males,30–34,5,0.7,C33–C34
Actual,Lung cancer,1990,Males,35–39,11,1.7,C33–C34
Actual,Lung cancer,1990,Males,40–44,56,8.7,C33–C34
Actual,Lung cancer,1990,Males,45–49,159,31.6,C33–C34
Actual,Lung cancer,1990,Males,50–54,271,64.5,C33–C34
Actual,Lung cancer,1990,Males,55–59,483,131.6,C33–C34
Actual,Lung cancer,1990,Males,60–64,839,228.1,C33–C34
Actual,Lung cancer,1990,Males,65–69,1100,350.6,C33–C34
Actual,Lung cancer,1990,Males,70–74,873,400.7,C33–C34
Actual,Lung cancer,1990,Males,75–79,779,504.1,C33–C34
Actual,Lung cancer,1990,Males,80–84,451,558.3,C33–C34
Actual,Lung cancer,1990,Males,85–89,139,440.7,C33–C34
Actual,Lung cancer,1990,Males,90+,37,369.0,C33–C34
